run_label,problem,language,expected_szs,result,correct,time_ms,steps,worker_yields,rules_total,active_branches_max,branches_closed,branches_saturated,csp_calls,csp_succeeded,details
gamma_limit_3,AGT/AGT027^1.p,TH0,Theorem,timeout,na,2150,672,31,672,64,0,0,1,0,
gamma_limit_3,AGT/AGT027^2.p,TH0,Theorem,timeout,na,2149,1191,18,1191,135,0,0,0,0,
gamma_limit_3,AGT/AGT028^1.p,TH0,Theorem,timeout,na,2282,776,43,776,70,0,0,1,0,
gamma_limit_3,AGT/AGT028^2.p,TH0,Theorem,timeout,na,2418,4370,15,4370,390,0,0,0,0,
gamma_limit_3,AGT/AGT029^1.p,TH0,Theorem,timeout,na,2240,762,45,762,66,0,0,1,0,
gamma_limit_3,AGT/AGT030^1.p,TH0,Theorem,timeout,na,2288,923,47,923,104,0,0,0,0,
gamma_limit_3,AGT/AGT031^1.p,TH0,Theorem,timeout,na,2890,4471,14,4471,372,0,0,0,0,
gamma_limit_3,AGT/AGT031^2.p,TH0,Theorem,timeout,na,2341,3826,58,3826,290,0,0,0,0,
gamma_limit_3,AGT/AGT032^1.p,TH0,Theorem,timeout,na,2768,3760,15,3760,1398,0,0,2,0,
gamma_limit_3,AGT/AGT032^2.p,TH0,Theorem,timeout,na,2423,4549,50,4549,297,0,0,0,0,
gamma_limit_3,AGT/AGT033^1.p,TH0,Theorem,timeout,na,2825,4183,14,4183,384,0,0,0,0,
gamma_limit_3,AGT/AGT033^2.p,TH0,Theorem,timeout,na,2408,4257,47,4257,326,0,0,0,0,
gamma_limit_3,AGT/AGT034^1.p,TH0,Theorem,timeout,na,2836,4286,14,4286,361,0,0,0,0,
gamma_limit_3,AGT/AGT034^2.p,TH0,Theorem,timeout,na,2560,3742,7,3742,273,0,0,0,0,
gamma_limit_3,AGT/AGT035^1.p,TH0,Theorem,timeout,na,2803,4095,14,4095,1556,0,0,1,0,
gamma_limit_3,AGT/AGT035^2.p,TH0,Theorem,timeout,na,2232,3404,79,3404,595,0,0,5,0,
gamma_limit_3,AGT/AGT036^1.p,TH0,Theorem,timeout,na,2712,3472,14,3472,1295,0,0,2,0,
gamma_limit_3,AGT/AGT037^1.p,TH0,Theorem,timeout,na,2780,4131,14,4131,292,0,0,0,0,
gamma_limit_3,AGT/AGT037^2.p,TH0,Theorem,timeout,na,2349,3088,26,3088,281,0,0,0,0,
gamma_limit_3,AGT/AGT038^1.p,TH0,Theorem,timeout,na,2770,3902,14,3902,355,0,0,0,0,
gamma_limit_3,AGT/AGT039^1.p,TH0,Theorem,timeout,na,2883,4567,14,4567,374,0,0,0,0,
gamma_limit_3,AGT/AGT040^1.p,TH0,Theorem,timeout,na,2837,4242,14,4242,377,0,0,0,0,
gamma_limit_3,AGT/AGT041^1.p,TH0,Theorem,timeout,na,2945,4915,14,4915,414,0,0,0,0,
gamma_limit_3,ALG/ALG001^5.p,TH0,Theorem,timeout,na,2057,1503,40,1503,181,16,0,2,0,
gamma_limit_3,ALG/ALG014^7.p,TH0,Theorem,timeout,na,2879,0,0,0,1,0,0,0,0,
gamma_limit_3,ALG/ALG015^7.p,TH0,Theorem,timeout,na,6720,0,0,0,1,0,0,0,0,
gamma_limit_3,ALG/ALG016^7.p,TH0,Theorem,timeout,na,4125,0,0,0,1,0,0,0,0,
gamma_limit_3,ALG/ALG017^7.p,TH0,Theorem,timeout,na,2887,0,0,0,1,0,0,0,0,
gamma_limit_3,ALG/ALG018^7.p,TH0,Theorem,timeout,na,2149,505,34,505,29,0,0,0,0,
gamma_limit_3,ALG/ALG020^7.p,TH0,Theorem,timeout,na,2394,0,0,0,1,0,0,0,0,
gamma_limit_3,ALG/ALG021^7.p,TH0,Theorem,timeout,na,3275,0,0,0,1,0,0,0,0,
gamma_limit_3,ALG/ALG022^7.p,TH0,Theorem,timeout,na,3258,0,0,0,1,0,0,0,0,
gamma_limit_3,ALG/ALG023^7.p,TH0,Unsatisfiable,no_conjecture,na,948,,,,,,,,,
gamma_limit_3,ALG/ALG247^2.p,TH0,Theorem,thm,yes,456,41,0,41,5,2,0,1,1,
gamma_limit_3,ALG/ALG248^1.p,TH0,Theorem,timeout,na,2366,794,15,794,253,45,0,1,0,
gamma_limit_3,ALG/ALG248^2.p,TH0,CounterSatisfiable,timeout,na,2326,1784,45,1784,258,54,0,2,0,
gamma_limit_3,ALG/ALG248^3.p,TH0,Theorem,timeout,na,2330,2166,88,2166,88,31,0,0,0,
gamma_limit_3,ALG/ALG249^3.p,TH0,Theorem,timeout,na,2322,3185,239,3185,127,52,0,4,0,
gamma_limit_3,ALG/ALG250^3.p,TH0,Theorem,thm,yes,308,37,1,37,5,1,0,1,1,
gamma_limit_3,ALG/ALG251^1.p,TH0,Theorem,timeout,na,2276,567,34,567,36,0,0,1,0,
gamma_limit_3,ALG/ALG251^2.p,TH0,Theorem,timeout,na,2301,1553,106,1553,70,37,0,2,0,
gamma_limit_3,ALG/ALG251^3.p,TH0,Theorem,timeout,na,2298,1415,70,1415,103,14,0,1,0,
gamma_limit_3,ALG/ALG252^1.p,TH0,Theorem,timeout,na,2279,366,19,366,28,0,0,1,0,
gamma_limit_3,ALG/ALG252^2.p,TH0,Theorem,timeout,na,2288,1265,95,1265,50,0,0,2,0,
gamma_limit_3,ALG/ALG253^1.p,TH0,Theorem,timeout,na,2262,127,9,127,6,0,0,1,0,
gamma_limit_3,ALG/ALG253^2.p,TH0,Theorem,timeout,na,2287,971,58,971,64,4,0,2,0,
gamma_limit_3,ALG/ALG254^1.p,TH0,Theorem,thm,yes,487,2,0,2,1,1,0,0,0,
gamma_limit_3,ALG/ALG254^2.p,TH0,Theorem,thm,yes,264,2,0,2,1,1,0,0,0,
gamma_limit_3,ALG/ALG255^1.p,TH0,Theorem,thm,yes,554,2,0,2,1,1,0,0,0,
gamma_limit_3,ALG/ALG256^1.p,TH0,Theorem,timeout,na,2256,20,2,20,1,0,0,0,0,
gamma_limit_3,ALG/ALG256^2.p,TH0,Theorem,timeout,na,2376,3603,72,3603,187,182,0,0,0,
gamma_limit_3,ALG/ALG257^1.p,TH0,Theorem,timeout,na,2258,17,1,17,1,0,0,0,0,
gamma_limit_3,ALG/ALG257^2.p,TH0,Theorem,timeout,na,2498,4114,15,4114,404,14,0,0,0,
gamma_limit_3,ALG/ALG258^1.p,TH0,Theorem,timeout,na,2255,17,1,17,1,0,0,0,0,
gamma_limit_3,ALG/ALG258^2.p,TH0,Theorem,timeout,na,2397,4928,337,4928,356,0,0,0,0,
gamma_limit_3,ALG/ALG259^1.p,TH0,Theorem,timeout,na,2260,13,1,13,1,0,0,0,0,
gamma_limit_3,ALG/ALG259^2.p,TH0,Theorem,timeout,na,2314,1957,77,1957,169,3,0,4,0,
gamma_limit_3,ALG/ALG260^1.p,TH0,Theorem,timeout,na,2263,10,1,10,1,0,0,0,0,
gamma_limit_3,ALG/ALG260^2.p,TH0,Theorem,thm,yes,514,192,14,192,5,3,0,2,1,
gamma_limit_3,ALG/ALG261^1.p,TH0,Theorem,timeout,na,2267,6,0,6,1,0,0,0,0,
gamma_limit_3,ALG/ALG261^2.p,TH0,Theorem,timeout,na,2302,2569,184,2569,99,2,0,2,0,
gamma_limit_3,ALG/ALG262^2.p,TH0,Theorem,thm,yes,370,31,0,31,4,1,0,1,1,
gamma_limit_3,ALG/ALG263^1.p,TH0,Theorem,timeout,na,2265,14,1,14,1,0,0,0,0,
gamma_limit_3,ALG/ALG263^3.p,TH0,Theorem,timeout,na,2259,11,1,11,1,0,0,0,0,
gamma_limit_3,ALG/ALG264^1.p,TH0,Theorem,timeout,na,2258,14,1,14,1,0,0,0,0,
gamma_limit_3,ALG/ALG264^3.p,TH0,Theorem,timeout,na,2265,11,1,11,1,0,0,0,0,
gamma_limit_3,ALG/ALG265^2.p,TH0,Theorem,timeout,na,2329,1250,38,1250,186,8,0,0,0,
gamma_limit_3,ALG/ALG266^1.p,TH0,Theorem,timeout,na,2269,7,0,7,1,0,0,0,0,
gamma_limit_3,ALG/ALG266^2.p,TH0,Theorem,timeout,na,2277,348,11,348,55,0,0,1,0,
gamma_limit_3,ALG/ALG267^1.p,TH0,Theorem,timeout,na,2267,5,0,5,1,0,0,0,0,
gamma_limit_3,ALG/ALG267^2.p,TH0,Theorem,thm,yes,287,21,0,21,3,2,0,1,1,
gamma_limit_3,ALG/ALG268^1.p,TH0,Theorem,timeout,na,2265,7,0,7,1,0,0,0,0,
gamma_limit_3,ALG/ALG268^2.p,TH0,Theorem,timeout,na,2290,470,17,470,60,0,0,0,0,
gamma_limit_3,ALG/ALG268^3.p,TH0,Theorem,timeout,na,2342,2170,61,2170,163,104,0,0,0,
gamma_limit_3,ALG/ALG268^4.p,TH0,Theorem,thm,yes,506,37,1,37,4,1,0,1,1,
gamma_limit_3,ALG/ALG268^5.p,TH0,Theorem,timeout,na,2265,10,1,10,1,0,0,0,0,
gamma_limit_3,ALG/ALG268^6.p,TH0,Theorem,timeout,na,2416,1259,10,1259,185,87,0,0,0,
gamma_limit_3,ALG/ALG269^1.p,TH0,Theorem,timeout,na,2270,7,0,7,1,0,0,0,0,
gamma_limit_3,ALG/ALG269^2.p,TH0,Theorem,timeout,na,2288,429,13,429,51,0,0,2,0,
