run_label,problem,language,expected_szs,result,correct,time_ms,steps,worker_yields,rules_total,active_branches_max,branches_closed,branches_saturated,csp_calls,csp_succeeded,details
gamma_limit_5,SEU/SEU568^2.p,TH0,Theorem,thm,yes,18,10,0,10,1,1,0,0,0,
gamma_limit_5,SEU/SEU569^1.p,TH0,Theorem,timeout,na,2209,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU569^2.p,TH0,Theorem,thm,yes,16,17,0,17,3,0,0,1,1,
gamma_limit_5,SEU/SEU570^1.p,TH0,Theorem,timeout,na,2215,17,1,17,1,0,0,0,0,
gamma_limit_5,SEU/SEU570^2.p,TH0,Theorem,timeout,na,2284,6262,32,6262,1723,77,0,3,0,
gamma_limit_5,SEU/SEU571^1.p,TH0,Theorem,timeout,na,2211,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU571^2.p,TH0,Theorem,thm,yes,28,26,1,26,4,0,0,2,1,
gamma_limit_5,SEU/SEU572^1.p,TH0,Theorem,timeout,na,2228,13,1,13,1,0,0,0,0,
gamma_limit_5,SEU/SEU572^2.p,TH0,Theorem,thm,yes,43,41,1,41,4,0,0,3,1,
gamma_limit_5,SEU/SEU573^1.p,TH0,Theorem,timeout,na,2240,12,1,12,1,0,0,0,0,
gamma_limit_5,SEU/SEU573^2.p,TH0,Theorem,timeout,na,2205,5358,61,5358,1323,12,0,4,0,
gamma_limit_5,SEU/SEU574^1.p,TH0,Theorem,timeout,na,2219,13,1,13,1,0,0,0,0,
gamma_limit_5,SEU/SEU574^2.p,TH0,Theorem,timeout,na,2229,5711,23,5711,236,61,0,0,0,
gamma_limit_5,SEU/SEU575^1.p,TH0,Theorem,timeout,na,2228,10,1,10,1,0,0,0,0,
gamma_limit_5,SEU/SEU575^2.p,TH0,Theorem,timeout,na,2245,6255,1,6255,192,308,0,0,0,
gamma_limit_5,SEU/SEU576^1.p,TH0,Theorem,timeout,na,2236,12,1,12,1,0,0,0,0,
gamma_limit_5,SEU/SEU576^2.p,TH0,Theorem,timeout,na,2154,5029,86,5029,969,34,0,4,0,
gamma_limit_5,SEU/SEU577^1.p,TH0,Theorem,timeout,na,2242,12,1,12,1,0,0,0,0,
gamma_limit_5,SEU/SEU577^2.p,TH0,Theorem,timeout,na,2139,4635,139,4635,784,4,0,4,0,
gamma_limit_5,SEU/SEU578^1.p,TH0,Theorem,timeout,na,2240,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU578^2.p,TH0,Theorem,thm,yes,14,15,1,15,2,0,0,1,1,
gamma_limit_5,SEU/SEU579^1.p,TH0,Theorem,timeout,na,2250,12,1,12,1,0,0,0,0,
gamma_limit_5,SEU/SEU579^2.p,TH0,Theorem,timeout,na,2135,4592,139,4592,676,16,0,2,0,
gamma_limit_5,SEU/SEU580^1.p,TH0,Theorem,timeout,na,2262,0,0,0,1,0,0,0,0,
gamma_limit_5,SEU/SEU580^2.p,TH0,Theorem,thm,yes,45,60,1,60,8,0,0,2,1,
