run_label,problem,language,expected_szs,result,correct,time_ms,steps,worker_yields,rules_total,active_branches_max,branches_closed,branches_saturated,csp_calls,csp_succeeded,details
prim_batch_16,SYO/SYO191^5.p,TH0,Theorem,thm,yes,3,3,0,3,1,1,0,0,0,
prim_batch_16,SYO/SYO192^5.p,TH0,Theorem,thm,yes,3,3,0,3,1,1,0,0,0,
prim_batch_16,SYO/SYO193^5.p,TH0,Theorem,thm,yes,50,3,0,3,1,1,0,0,0,
prim_batch_16,SYO/SYO194^5.p,TH0,Theorem,thm,yes,14,14,0,14,2,1,0,1,1,
prim_batch_16,SYO/SYO195^5.p,TH0,Theorem,thm,yes,3,3,0,3,1,1,0,0,0,
prim_batch_16,SYO/SYO196^5.p,TH0,Theorem,thm,yes,3,2,0,2,1,1,0,0,0,
prim_batch_16,SYO/SYO197^5.p,TH0,Theorem,thm,yes,5,5,0,5,1,1,0,0,0,
prim_batch_16,SYO/SYO198^5.p,TH0,Theorem,thm,yes,8,15,0,15,3,4,0,0,0,
prim_batch_16,SYO/SYO199^5.p,TH0,Theorem,thm,yes,8,9,0,9,1,1,0,0,0,
prim_batch_16,SYO/SYO200^5.p,TH0,Theorem,thm,yes,7,8,0,8,1,1,0,0,0,
prim_batch_16,SYO/SYO202^5.p,TH0,Theorem,thm,yes,3,2,0,2,1,1,0,0,0,
prim_batch_16,SYO/SYO203^5.p,TH0,Theorem,thm,yes,3,1,0,1,1,1,0,0,0,
prim_batch_16,SYO/SYO204^5.p,TH0,Theorem,thm,yes,5,6,0,6,1,1,0,0,0,
prim_batch_16,SYO/SYO205^5.p,TH0,Theorem,thm,yes,5,3,0,3,1,1,0,0,0,
prim_batch_16,SYO/SYO206^5.p,TH0,Theorem,thm,yes,17,44,0,44,4,6,0,0,0,
prim_batch_16,SYO/SYO207^5.p,TH0,Theorem,thm,yes,13,28,0,28,4,6,0,0,0,
prim_batch_16,SYO/SYO208^5.p,TH0,Theorem,thm,yes,159,72,1,72,5,5,0,1,1,
prim_batch_16,SYO/SYO209^5.p,TH0,Theorem,timeout,na,2025,894,29,894,119,0,0,4,0,
prim_batch_16,SYO/SYO210^5.p,TH0,CounterSatisfiable,csa,yes,6,5,0,5,1,0,1,0,0,
prim_batch_16,SYO/SYO211^5.p,TH0,CounterSatisfiable,timeout,na,2178,7513,131,7513,539,511,0,0,0,
prim_batch_16,SYO/SYO212^5.p,TH0,Theorem,thm,yes,22,55,0,46,5,12,0,0,0,
prim_batch_16,SYO/SYO213^5.p,TH0,Theorem,thm,yes,86,33,0,33,3,3,0,1,1,
prim_batch_16,SYO/SYO214^5.p,TH0,Theorem,thm,yes,13,5,0,5,1,1,0,0,0,
prim_batch_16,SYO/SYO215^5.p,TH0,Theorem,timeout,na,2003,78,2,78,5,3,0,4,0,
prim_batch_16,SYO/SYO216^5.p,TH0,Theorem,thm,yes,5,4,0,4,1,1,0,0,0,
prim_batch_16,SYO/SYO217^5.p,TH0,Theorem,timeout,na,2015,1014,3,1014,68,166,0,4,0,
prim_batch_16,SYO/SYO218^5.p,TH0,Theorem,timeout,na,2057,2386,77,2386,246,25,0,2,0,
prim_batch_16,SYO/SYO219^5.p,TH0,Theorem,timeout,na,2038,1979,92,1979,164,3,0,1,0,
prim_batch_16,SYO/SYO220^5.p,TH0,Theorem,thm,yes,18,9,0,9,1,0,0,1,1,
prim_batch_16,SYO/SYO221^5.p,TH0,Theorem,timeout,na,2084,1308,32,1308,565,14,0,1,0,
prim_batch_16,SYO/SYO222^5.p,TH0,Theorem,timeout,na,2024,1055,55,1055,93,35,0,1,0,
prim_batch_16,SYO/SYO223^5.p,TH0,Theorem,timeout,na,2124,4506,24,4506,614,313,0,1,0,
prim_batch_16,SYO/SYO224^5.p,TH0,Theorem,timeout,na,2092,3655,49,3655,406,277,0,1,0,
prim_batch_16,SYO/SYO225^5.p,TH0,Theorem,timeout,na,2228,4552,80,4552,228,319,0,0,0,
prim_batch_16,SYO/SYO226^5.p,TH0,Theorem,timeout,na,2003,121,1,121,10,16,0,4,0,
prim_batch_16,SYO/SYO227^5.p,TH0,Theorem,timeout,na,2082,3777,85,3777,466,1,0,2,0,
prim_batch_16,SYO/SYO228^5.p,TH0,Theorem,timeout,na,2334,5559,35,5559,189,544,0,0,0,
prim_batch_16,SYO/SYO229^5.p,TH0,Theorem,timeout,na,2005,161,10,161,10,1,0,4,0,
prim_batch_16,SYO/SYO230^5.p,TH0,Theorem,timeout,na,2006,121,5,121,9,1,0,5,0,
prim_batch_16,SYO/SYO231^5.p,TH0,Theorem,timeout,na,2214,5280,19,5280,736,305,0,4,0,
prim_batch_16,SYO/SYO232^5.p,TH0,Theorem,thm,yes,12,11,0,11,2,1,0,1,1,
prim_batch_16,SYO/SYO233^5.p,TH0,Theorem,timeout,na,2003,97,5,97,5,2,0,4,0,
