run_label,problem,language,expected_szs,result,correct,time_ms,steps,worker_yields,rules_total,active_branches_max,branches_closed,branches_saturated,csp_calls,csp_succeeded,details
prim_batch_4,AGT/AGT027^1.p,TH0,Theorem,timeout,na,2137,634,30,634,64,0,0,1,0,
prim_batch_4,AGT/AGT027^2.p,TH0,Theorem,timeout,na,2112,701,26,701,97,0,0,0,0,
prim_batch_4,AGT/AGT028^1.p,TH0,Theorem,timeout,na,2275,787,42,787,72,0,0,1,0,
prim_batch_4,AGT/AGT028^2.p,TH0,Theorem,timeout,na,2381,3931,13,3931,432,0,0,0,0,
prim_batch_4,AGT/AGT029^1.p,TH0,Theorem,timeout,na,2279,777,42,777,71,0,0,1,0,
prim_batch_4,AGT/AGT030^1.p,TH0,Theorem,timeout,na,2284,928,49,928,105,0,0,0,0,
prim_batch_4,AGT/AGT031^1.p,TH0,Theorem,timeout,na,2832,4171,14,4171,399,0,0,0,0,
prim_batch_4,AGT/AGT031^2.p,TH0,Theorem,timeout,na,2393,4071,44,4071,310,0,0,0,0,
prim_batch_4,AGT/AGT032^1.p,TH0,Theorem,timeout,na,2786,3943,15,3943,1472,0,0,1,0,
prim_batch_4,AGT/AGT032^2.p,TH0,Theorem,timeout,na,2309,3865,94,3865,657,0,0,5,0,
prim_batch_4,AGT/AGT033^1.p,TH0,Theorem,timeout,na,2816,4086,14,4086,384,0,0,0,0,
prim_batch_4,AGT/AGT033^2.p,TH0,Theorem,timeout,na,2445,4532,37,4532,327,0,0,0,0,
prim_batch_4,AGT/AGT034^1.p,TH0,Theorem,timeout,na,2793,4039,14,4039,322,0,0,0,0,
prim_batch_4,AGT/AGT034^2.p,TH0,Theorem,timeout,na,2351,3870,69,3870,303,0,0,0,0,
prim_batch_4,AGT/AGT035^1.p,TH0,Theorem,timeout,na,2848,4448,14,4448,1683,0,0,3,0,
prim_batch_4,AGT/AGT035^2.p,TH0,Theorem,timeout,na,2334,3873,45,3873,963,0,0,5,0,
prim_batch_4,AGT/AGT036^1.p,TH0,Theorem,timeout,na,2693,3356,14,3356,1259,0,0,2,0,
prim_batch_4,AGT/AGT037^1.p,TH0,Theorem,timeout,na,2813,4175,14,4175,387,0,0,0,0,
prim_batch_4,AGT/AGT037^2.p,TH0,Theorem,timeout,na,2416,2916,7,2916,272,0,0,0,0,
prim_batch_4,AGT/AGT038^1.p,TH0,Theorem,timeout,na,2814,4151,14,4151,331,0,0,0,0,
prim_batch_4,AGT/AGT039^1.p,TH0,Theorem,timeout,na,2819,4141,14,4141,359,0,0,0,0,
prim_batch_4,AGT/AGT040^1.p,TH0,Theorem,timeout,na,2738,3569,14,3569,365,0,0,0,0,
prim_batch_4,AGT/AGT041^1.p,TH0,Theorem,timeout,na,2705,3503,14,3503,258,0,0,0,0,
prim_batch_4,ALG/ALG001^5.p,TH0,Theorem,timeout,na,2050,1411,25,1411,179,42,0,2,0,
prim_batch_4,ALG/ALG014^7.p,TH0,Theorem,timeout,na,2878,0,0,0,1,0,0,0,0,
prim_batch_4,ALG/ALG015^7.p,TH0,Theorem,timeout,na,6698,0,0,0,1,0,0,0,0,
prim_batch_4,ALG/ALG016^7.p,TH0,Theorem,timeout,na,4104,0,0,0,1,0,0,0,0,
prim_batch_4,ALG/ALG017^7.p,TH0,Theorem,timeout,na,2895,0,0,0,1,0,0,0,0,
prim_batch_4,ALG/ALG018^7.p,TH0,Theorem,timeout,na,2153,488,32,488,31,0,0,0,0,
prim_batch_4,ALG/ALG020^7.p,TH0,Theorem,timeout,na,2385,0,0,0,1,0,0,0,0,
prim_batch_4,ALG/ALG021^7.p,TH0,Theorem,timeout,na,3250,0,0,0,1,0,0,0,0,
prim_batch_4,ALG/ALG022^7.p,TH0,Theorem,timeout,na,3257,0,0,0,1,0,0,0,0,
prim_batch_4,ALG/ALG023^7.p,TH0,Unsatisfiable,no_conjecture,na,907,,,,,,,,,
prim_batch_4,ALG/ALG247^2.p,TH0,Theorem,thm,yes,412,23,1,23,3,1,0,1,1,
prim_batch_4,ALG/ALG248^1.p,TH0,Theorem,timeout,na,2359,1022,18,1022,252,61,0,1,0,
prim_batch_4,ALG/ALG248^2.p,TH0,CounterSatisfiable,timeout,na,2321,1359,44,1359,185,65,0,2,0,
prim_batch_4,ALG/ALG248^3.p,TH0,Theorem,timeout,na,2337,2524,57,2524,268,5,0,1,0,
prim_batch_4,ALG/ALG249^3.p,TH0,Theorem,timeout,na,2353,2431,55,2431,323,67,0,5,0,
prim_batch_4,ALG/ALG250^3.p,TH0,Theorem,thm,yes,312,39,1,39,5,2,0,1,1,
prim_batch_4,ALG/ALG251^1.p,TH0,Theorem,timeout,na,2280,607,35,607,49,0,0,2,0,
prim_batch_4,ALG/ALG251^2.p,TH0,Theorem,timeout,na,2299,1763,132,1763,65,22,0,1,0,
prim_batch_4,ALG/ALG251^3.p,TH0,Theorem,timeout,na,2341,1537,20,1537,287,62,0,1,0,
prim_batch_4,ALG/ALG252^1.p,TH0,Theorem,timeout,na,2276,402,21,402,31,0,0,2,0,
prim_batch_4,ALG/ALG252^2.p,TH0,Theorem,timeout,na,2285,1290,98,1290,53,0,0,2,0,
prim_batch_4,ALG/ALG253^1.p,TH0,Theorem,timeout,na,2261,149,11,149,5,0,0,1,0,
prim_batch_4,ALG/ALG253^2.p,TH0,Theorem,timeout,na,2286,1058,56,1058,75,11,0,1,0,
prim_batch_4,ALG/ALG254^1.p,TH0,Theorem,thm,yes,493,2,0,2,1,1,0,0,0,
prim_batch_4,ALG/ALG254^2.p,TH0,Theorem,thm,yes,261,2,0,2,1,1,0,0,0,
prim_batch_4,ALG/ALG255^1.p,TH0,Theorem,thm,yes,560,2,0,2,1,1,0,0,0,
prim_batch_4,ALG/ALG256^1.p,TH0,Theorem,timeout,na,2257,20,2,20,1,0,0,0,0,
prim_batch_4,ALG/ALG256^2.p,TH0,Theorem,timeout,na,2334,2314,80,2314,285,23,0,1,0,
prim_batch_4,ALG/ALG257^1.p,TH0,Theorem,timeout,na,2262,17,1,17,1,0,0,0,0,
prim_batch_4,ALG/ALG257^2.p,TH0,Theorem,timeout,na,2261,182,3,182,13,10,0,2,0,
prim_batch_4,ALG/ALG258^1.p,TH0,Theorem,timeout,na,2260,17,1,17,1,0,0,0,0,
prim_batch_4,ALG/ALG258^2.p,TH0,Theorem,timeout,na,2321,2202,110,2202,180,24,0,1,0,
prim_batch_4,ALG/ALG259^1.p,TH0,Theorem,timeout,na,2264,13,1,13,1,0,0,0,0,
prim_batch_4,ALG/ALG259^2.p,TH0,Theorem,timeout,na,2296,1679,91,1679,101,9,0,4,0,
prim_batch_4,ALG/ALG260^1.p,TH0,Theorem,timeout,na,2261,10,1,10,1,0,0,0,0,
prim_batch_4,ALG/ALG260^2.p,TH0,Theorem,thm,yes,341,48,2,48,3,1,0,2,1,
prim_batch_4,ALG/ALG261^1.p,TH0,Theorem,timeout,na,2267,6,0,6,1,0,0,0,0,
prim_batch_4,ALG/ALG261^2.p,TH0,Theorem,thm,yes,472,162,6,162,13,1,0,2,1,
prim_batch_4,ALG/ALG262^2.p,TH0,Theorem,thm,yes,365,21,0,21,3,1,0,1,1,
prim_batch_4,ALG/ALG263^1.p,TH0,Theorem,timeout,na,2265,14,1,14,1,0,0,0,0,
prim_batch_4,ALG/ALG263^3.p,TH0,Theorem,timeout,na,2260,11,1,11,1,0,0,0,0,
prim_batch_4,ALG/ALG264^1.p,TH0,Theorem,timeout,na,2260,14,1,14,1,0,0,0,0,
prim_batch_4,ALG/ALG264^3.p,TH0,Theorem,timeout,na,2260,11,1,11,1,0,0,0,0,
prim_batch_4,ALG/ALG265^2.p,TH0,Theorem,timeout,na,2299,1436,54,1436,148,20,0,1,0,
prim_batch_4,ALG/ALG266^1.p,TH0,Theorem,timeout,na,2264,7,0,7,1,0,0,0,0,
prim_batch_4,ALG/ALG266^2.p,TH0,Theorem,timeout,na,2287,327,7,327,55,1,0,1,0,
prim_batch_4,ALG/ALG267^1.p,TH0,Theorem,timeout,na,2269,5,0,5,1,0,0,0,0,
prim_batch_4,ALG/ALG267^2.p,TH0,Theorem,thm,yes,286,20,0,20,3,2,0,1,1,
prim_batch_4,ALG/ALG268^1.p,TH0,Theorem,timeout,na,2265,7,0,7,1,0,0,0,0,
prim_batch_4,ALG/ALG268^2.p,TH0,Theorem,timeout,na,2280,475,17,475,60,0,0,0,0,
prim_batch_4,ALG/ALG268^3.p,TH0,Theorem,timeout,na,2318,2261,123,2261,164,65,0,1,0,
prim_batch_4,ALG/ALG268^4.p,TH0,Theorem,thm,yes,474,28,0,28,3,1,0,1,1,
prim_batch_4,ALG/ALG268^5.p,TH0,Theorem,timeout,na,2262,11,1,11,1,0,0,0,0,
prim_batch_4,ALG/ALG268^6.p,TH0,Theorem,timeout,na,2311,1561,69,1561,131,69,0,0,0,
prim_batch_4,ALG/ALG269^1.p,TH0,Theorem,timeout,na,2265,7,0,7,1,0,0,0,0,
prim_batch_4,ALG/ALG269^2.p,TH0,Theorem,timeout,na,2299,434,11,434,54,0,0,2,0,
prim_batch_4,ALG/ALG269^3.p,TH0,Theorem,timeout,na,2299,727,36,727,78,0,0,2,0,
prim_batch_4,ALG/ALG269^4.p,TH0,CounterSatisfiable,timeout,na,2282,756,47,756,49,0,0,2,0,
prim_batch_4,ALG/ALG270^5.p,TH0,Theorem,timeout,na,2037,1418,61,1418,106,31,0,1,0,
prim_batch_4,ALG/ALG271^5.p,TH0,Theorem,timeout,na,2088,2895,150,2895,265,27,0,1,0,
prim_batch_4,ALG/ALG272^5.p,TH0,Theorem,timeout,na,2082,2890,146,2890,265,26,0,1,0,
prim_batch_4,ALG/ALG273^5.p,TH0,Theorem,timeout,na,2074,2725,146,2725,241,19,0,1,0,
prim_batch_4,ALG/ALG274^5.p,TH0,Theorem,timeout,na,2071,2801,138,2801,252,27,0,1,0,
prim_batch_4,ALG/ALG275^5.p,TH0,CounterSatisfiable,timeout,na,2074,2640,112,2640,263,25,0,1,0,
prim_batch_4,ALG/ALG276^5.p,TH0,Theorem,timeout,na,2079,2795,129,2795,266,37,0,1,0,
prim_batch_4,ALG/ALG277^5.p,TH0,Theorem,timeout,na,2066,2286,80,2286,246,11,0,2,0,
prim_batch_4,ALG/ALG278^5.p,TH0,Theorem,timeout,na,2073,2174,58,2174,275,14,0,2,0,
prim_batch_4,ALG/ALG279^5.p,TH0,Theorem,timeout,na,2063,2157,84,2157,223,14,0,2,0,
prim_batch_4,ALG/ALG280^5.p,TH0,Theorem,timeout,na,2054,2201,80,2201,221,11,0,2,0,
prim_batch_4,ALG/ALG281^5.p,TH0,Theorem,timeout,na,2062,1958,47,1958,246,11,0,2,0,
prim_batch_4,ALG/ALG282^5.p,TH0,Theorem,timeout,na,2058,2346,71,2346,239,6,0,4,0,
