run_label,problem,language,expected_szs,result,correct,time_ms,steps,worker_yields,rules_total,active_branches_max,branches_closed,branches_saturated,csp_calls,csp_succeeded,details
no_beta_variant,SEU/SEU524^1.p,TH0,Theorem,timeout,na,2127,809,40,809,57,16,0,1,0,
no_beta_variant,SEU/SEU524^2.p,TH0,Theorem,thm,yes,43,41,1,41,6,0,0,3,1,
no_beta_variant,SEU/SEU525^1.p,TH0,Theorem,timeout,na,2141,1094,65,1094,86,0,0,1,0,
no_beta_variant,SEU/SEU525^2.p,TH0,Theorem,timeout,na,2063,3311,156,3311,319,9,0,1,0,
no_beta_variant,SEU/SEU526^1.p,TH0,Theorem,timeout,na,2126,782,35,782,46,16,0,1,0,
no_beta_variant,SEU/SEU526^2.p,TH0,Theorem,timeout,na,2145,5032,111,5032,222,267,0,0,0,
no_beta_variant,SEU/SEU527^1.p,TH0,Theorem,timeout,na,2119,692,31,692,44,16,0,1,0,
no_beta_variant,SEU/SEU527^2.p,TH0,Theorem,timeout,na,2204,4555,8,4555,309,3,0,0,0,
no_beta_variant,SEU/SEU528^1.p,TH0,Theorem,timeout,na,2118,612,33,612,35,14,0,1,0,
no_beta_variant,SEU/SEU528^2.p,TH0,Theorem,timeout,na,2007,296,5,296,24,18,0,1,0,
no_beta_variant,SEU/SEU529^1.p,TH0,Theorem,thm,yes,1780,164,16,164,1,0,0,1,1,
no_beta_variant,SEU/SEU529^2.p,TH0,Theorem,thm,yes,11,9,0,9,1,0,0,1,1,
no_beta_variant,SEU/SEU530^1.p,TH0,Theorem,timeout,na,2118,447,30,447,27,2,0,1,0,
no_beta_variant,SEU/SEU530^2.p,TH0,Theorem,timeout,na,2065,2754,108,2754,302,48,0,1,0,
no_beta_variant,SEU/SEU531^1.p,TH0,Theorem,timeout,na,2101,354,27,354,14,0,0,1,0,
no_beta_variant,SEU/SEU531^2.p,TH0,Theorem,timeout,na,2205,4456,15,4456,331,0,0,0,0,
no_beta_variant,SEU/SEU532^1.p,TH0,Theorem,timeout,na,2090,10,1,10,1,0,0,0,0,
no_beta_variant,SEU/SEU532^2.p,TH0,Theorem,thm,yes,9,9,0,9,1,0,0,1,1,
no_beta_variant,SEU/SEU533^1.p,TH0,Theorem,timeout,na,2096,10,1,10,1,0,0,0,0,
no_beta_variant,SEU/SEU533^2.p,TH0,Theorem,thm,yes,18,18,1,18,2,0,0,1,1,
no_beta_variant,SEU/SEU534^1.p,TH0,Theorem,timeout,na,2099,119,11,119,1,0,0,0,0,
no_beta_variant,SEU/SEU534^2.p,TH0,Theorem,timeout,na,2076,2444,101,2444,139,1,0,0,0,
no_beta_variant,SEU/SEU535^1.p,TH0,Theorem,timeout,na,2100,78,7,78,1,0,0,0,0,
no_beta_variant,SEU/SEU535^2.p,TH0,Theorem,thm,yes,11,12,0,12,2,1,0,1,1,
no_beta_variant,SEU/SEU536^1.p,TH0,Theorem,timeout,na,2100,65,6,65,1,0,0,0,0,
no_beta_variant,SEU/SEU536^2.p,TH0,Theorem,thm,yes,16,12,0,12,2,0,0,1,1,
no_beta_variant,SEU/SEU537^1.p,TH0,Theorem,timeout,na,2105,57,5,57,1,0,0,0,0,
no_beta_variant,SEU/SEU537^2.p,TH0,Theorem,thm,yes,16,12,0,12,2,0,0,1,1,
no_beta_variant,SEU/SEU538^1.p,TH0,Theorem,timeout,na,2108,53,5,53,1,0,0,0,0,
no_beta_variant,SEU/SEU538^2.p,TH0,Theorem,thm,yes,16,12,0,12,2,0,0,1,1,
no_beta_variant,SEU/SEU539^1.p,TH0,Theorem,timeout,na,2110,49,4,49,1,0,0,0,0,
no_beta_variant,SEU/SEU539^2.p,TH0,Theorem,thm,yes,16,12,0,12,2,0,0,1,1,
no_beta_variant,SEU/SEU540^1.p,TH0,Theorem,timeout,na,2110,43,4,43,1,0,0,0,0,
no_beta_variant,SEU/SEU540^2.p,TH0,Theorem,thm,yes,50,55,1,54,7,1,0,1,1,
no_beta_variant,SEU/SEU541^1.p,TH0,Theorem,timeout,na,2123,39,3,39,1,0,0,0,0,
no_beta_variant,SEU/SEU541^2.p,TH0,Theorem,thm,yes,8,12,0,11,2,2,0,0,0,
no_beta_variant,SEU/SEU542^1.p,TH0,Theorem,timeout,na,2116,39,3,39,1,0,0,0,0,
no_beta_variant,SEU/SEU543^1.p,TH0,Theorem,timeout,na,2120,37,3,37,1,0,0,0,0,
no_beta_variant,SEU/SEU544^1.p,TH0,Theorem,timeout,na,2117,36,3,36,1,0,0,0,0,
no_beta_variant,SEU/SEU544^2.p,TH0,Theorem,timeout,na,2056,2672,150,2672,212,5,0,1,0,
no_beta_variant,SEU/SEU545^1.p,TH0,Theorem,timeout,na,2124,34,3,34,1,0,0,0,0,
no_beta_variant,SEU/SEU545^2.p,TH0,Theorem,timeout,na,2143,4852,110,4852,253,143,0,0,0,
no_beta_variant,SEU/SEU546^1.p,TH0,Theorem,timeout,na,2125,30,3,30,1,0,0,0,0,
no_beta_variant,SEU/SEU546^2.p,TH0,Theorem,timeout,na,2097,4077,158,4077,167,60,0,0,0,
no_beta_variant,SEU/SEU547^1.p,TH0,Theorem,thm,yes,1377,23,2,23,1,1,0,0,0,
no_beta_variant,SEU/SEU547^2.p,TH0,Theorem,thm,yes,20,9,0,9,1,1,0,0,0,
no_beta_variant,SEU/SEU548^1.p,TH0,Theorem,thm,yes,1650,35,1,35,2,2,0,0,0,
no_beta_variant,SEU/SEU548^2.p,TH0,Theorem,thm,yes,40,16,0,16,2,2,0,0,0,
no_beta_variant,SEU/SEU549^1.p,TH0,Theorem,timeout,na,2133,34,3,34,1,0,0,0,0,
no_beta_variant,SEU/SEU549^2.p,TH0,Theorem,timeout,na,2058,2281,88,2281,213,17,0,3,0,
no_beta_variant,SEU/SEU550^1.p,TH0,Theorem,timeout,na,2143,25,2,25,1,0,0,0,0,
no_beta_variant,SEU/SEU550^2.p,TH0,Theorem,timeout,na,2065,3800,174,3800,236,41,0,0,0,
no_beta_variant,SEU/SEU551^1.p,TH0,Theorem,timeout,na,2100,21,2,21,1,0,0,0,0,
no_beta_variant,SEU/SEU551^2.p,TH0,Theorem,thm,yes,1,1,0,1,1,1,0,0,0,
no_beta_variant,SEU/SEU551^3.p,TH0,Theorem,thm,yes,1,2,0,2,1,1,0,0,0,
no_beta_variant,SEU/SEU552^1.p,TH0,Theorem,timeout,na,2146,26,2,26,1,0,0,0,0,
no_beta_variant,SEU/SEU552^2.p,TH0,Theorem,thm,yes,26,17,1,17,1,1,0,0,0,
no_beta_variant,SEU/SEU553^1.p,TH0,Theorem,timeout,na,2146,21,2,21,1,0,0,0,0,
no_beta_variant,SEU/SEU553^2.p,TH0,Theorem,thm,yes,11,10,0,10,1,1,0,0,0,
no_beta_variant,SEU/SEU554^1.p,TH0,Theorem,timeout,na,2144,21,2,21,1,0,0,0,0,
no_beta_variant,SEU/SEU555^1.p,TH0,Theorem,timeout,na,2098,17,1,17,1,0,0,0,0,
no_beta_variant,SEU/SEU556^1.p,TH0,Theorem,timeout,na,2156,28,2,28,1,0,0,0,0,
no_beta_variant,SEU/SEU557^1.p,TH0,Theorem,timeout,na,2166,29,2,29,1,0,0,0,0,
no_beta_variant,SEU/SEU557^2.p,TH0,Theorem,timeout,na,2088,2571,71,2571,359,16,0,1,0,
no_beta_variant,SEU/SEU558^1.p,TH0,Theorem,timeout,na,2168,20,2,20,1,0,0,0,0,
no_beta_variant,SEU/SEU558^2.p,TH0,Theorem,timeout,na,2085,3141,151,3141,222,0,0,0,0,
no_beta_variant,SEU/SEU559^1.p,TH0,Theorem,timeout,na,2172,22,2,22,1,0,0,0,0,
no_beta_variant,SEU/SEU559^2.p,TH0,Theorem,thm,yes,16,13,0,13,2,0,0,1,1,
no_beta_variant,SEU/SEU560^1.p,TH0,Theorem,thm,yes,1361,13,1,13,1,1,0,0,0,
no_beta_variant,SEU/SEU560^2.p,TH0,Theorem,thm,yes,11,8,0,8,1,1,0,0,0,
no_beta_variant,SEU/SEU561^1.p,TH0,Theorem,thm,yes,1411,13,1,13,1,1,0,0,0,
no_beta_variant,SEU/SEU561^2.p,TH0,Theorem,thm,yes,10,8,0,8,1,1,0,0,0,
no_beta_variant,SEU/SEU562^1.p,TH0,Theorem,timeout,na,2186,19,1,19,1,0,0,0,0,
no_beta_variant,SEU/SEU562^2.p,TH0,Theorem,thm,yes,24,19,1,19,2,0,0,1,1,
no_beta_variant,SEU/SEU563^1.p,TH0,Theorem,timeout,na,2189,2,0,2,1,0,0,0,0,
no_beta_variant,SEU/SEU563^2.p,TH0,Theorem,thm,yes,12,12,1,12,1,0,0,1,1,
no_beta_variant,SEU/SEU564^1.p,TH0,Theorem,timeout,na,2189,19,1,19,1,0,0,0,0,
no_beta_variant,SEU/SEU564^2.p,TH0,Theorem,thm,yes,17,13,0,13,2,0,0,1,1,
no_beta_variant,SEU/SEU565^1.p,TH0,Theorem,timeout,na,2192,19,1,19,1,0,0,0,0,
no_beta_variant,SEU/SEU565^2.p,TH0,Theorem,thm,yes,29,19,1,19,3,0,0,1,1,
no_beta_variant,SEU/SEU566^1.p,TH0,Theorem,timeout,na,2201,17,1,17,1,0,0,0,0,
no_beta_variant,SEU/SEU566^2.p,TH0,Theorem,thm,yes,29,19,1,19,3,0,0,1,1,
no_beta_variant,SEU/SEU567^1.p,TH0,Theorem,timeout,na,2196,13,1,13,1,0,0,0,0,
no_beta_variant,SEU/SEU567^2.p,TH0,Theorem,thm,yes,20,14,0,14,2,0,0,1,1,
no_beta_variant,SEU/SEU568^1.p,TH0,Theorem,thm,yes,2030,15,1,15,1,1,0,0,0,
